"Product Name","Product No","Product Active","Customer Part No","Product Category","Stocking Code","GL Account","Kanban Part","CutRite Product ID","Weight","QB Product Code","Shipping Method","Part Number","Nom W","Case Material","Nom H","Cabinet Material","Nom D","Cabinet Edgeband","Eng W","Cabinet Edgeband 2","Eng H","Door Material","Eng D","Door Edgeband","Product Sheet","Created Time","Website","Modified Time","Unit Price","Tax Class","Stock Type","Qty/Unit","Usage Unit","Reorder Level","Qty. in Stock","Qty. in Demand","Handler","Product Image","Description"
"Cam Shelf (42x16), Antique White","SKU-100409","1","930.042.002.000","Closet","","Cabinets","0","CL-CS","13.350","CL-CS-42x16-ANT","Not Accessible","CL-CS-42x16-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","406.400","","","2010-06-18 12:40:14","","2010-06-21 13:20:57","23.69","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (42x20), Antique White","SKU-100410","1","930.043.002.000","Closet","","Cabinets","0","CL-CS","16.680","CL-CS-42x20-ANT","Not Accessible","CL-CS-42x20-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","508.000","","","2010-06-18 12:40:14","","2010-06-21 13:20:57","29.08","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (42x24), Antique White","SKU-100411","1","930.044.002.000","Closet","","Cabinets","0","CL-CS","20.020","CL-CS-42x24-ANT","Not Accessible","CL-CS-42x24-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","609.600","","","2010-06-18 12:40:14","","2010-06-21 13:20:57","30.47","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (12x12), Antique White","SKU-100412","1","930.920.002.000","Closet","","Cabinets","0","CL-CS","2.860","CL-CS-12x12-ANT","Not Accessible","CL-CS-12x12-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","304.800","","0.000","","304.800","","","2010-06-18 12:40:15","","2010-06-21 13:20:58","7.48","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (12x14), Antique White","SKU-100413","1","930.921.002.000","Closet","","Cabinets","0","CL-CS","3.340","CL-CS-12x14-ANT","Not Accessible","CL-CS-12x14-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","304.800","","0.000","","355.600","","","2010-06-18 12:40:15","","2010-06-21 13:20:58","8.44","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (12x16), Antique White","SKU-100414","1","930.922.002.000","Closet","","Cabinets","0","CL-CS","3.810","CL-CS-12x16-ANT","Not Accessible","CL-CS-12x16-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","304.800","","0.000","","406.400","","","2010-06-18 12:40:15","","2010-06-21 13:20:58","8.73","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (12x20), Antique White","SKU-100415","1","930.923.002.000","Closet","","Cabinets","0","CL-CS","4.770","CL-CS-12x20-ANT","Not Accessible","CL-CS-12x20-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","304.800","","0.000","","508.000","","","2010-06-18 12:40:15","","2010-06-21 13:20:58","10.27","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (12x24), Antique White","SKU-100416","1","930.924.002.000","Closet","","Cabinets","0","CL-CS","5.720","CL-CS-12x24-ANT","Not Accessible","CL-CS-12x24-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","304.800","","0.000","","609.600","","","2010-06-18 12:40:16","","2010-06-21 13:20:59","10.69","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (18x12), Antique White","SKU-100417","1","930.980.002.000","Closet","","Cabinets","0","CL-CS","4.290","CL-CS-18x12-ANT","Not Accessible","CL-CS-18x12-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","457.200","","0.000","","304.800","","","2010-06-18 12:40:16","","2010-06-21 13:20:59","9.85","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (18x14), Antique White","SKU-100418","1","930.981.002.000","Closet","","Cabinets","0","CL-CS","5.010","CL-CS-18x14-ANT","Not Accessible","CL-CS-18x14-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","457.200","","0.000","","355.600","","","2010-06-18 12:40:16","","2010-06-21 13:20:59","11.29","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (18x16), Antique White","SKU-100419","1","930.982.002.000","Closet","","Cabinets","0","CL-CS","5.720","CL-CS-18x16-ANT","Not Accessible","CL-CS-18x16-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","457.200","","0.000","","406.400","","","2010-06-18 12:40:16","","2010-06-21 13:21:00","11.73","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (18x20), Antique White","SKU-100420","1","930.983.002.000","Closet","","Cabinets","0","CL-CS","7.150","CL-CS-18x20-ANT","Not Accessible","CL-CS-18x20-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","457.200","","0.000","","508.000","","","2010-06-18 12:40:17","","2010-06-21 13:21:00","14.05","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Cam Shelf (18x24), Antique White","SKU-100421","1","930.984.002.000","Closet","","Cabinets","0","CL-CS","8.580","CL-CS-18x24-ANT","Not Accessible","CL-CS-18x24-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","457.200","","0.000","","609.600","","","2010-06-18 12:40:17","","2010-06-21 13:21:00","14.66","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (24x12), Antique White","SKU-100422","1","931.010.002.000","Closet","","Cabinets","0","CL-AS","5.720","CL-AS-24x12-ANT","Not Accessible","CL-AS-24x12-ANT","24.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","609.600","","0.000","","304.800","","","2010-06-18 12:40:17","","2010-06-21 13:21:01","9.45","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (24x14), Antique White","SKU-100423","1","931.011.002.000","Closet","","Cabinets","0","CL-AS","6.670","CL-AS-24x14-ANT","Not Accessible","CL-AS-24x14-ANT","24.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","609.600","","0.000","","355.600","","","2010-06-18 12:40:18","","2010-06-21 13:21:01","11.37","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (24x16), Antique White","SKU-100424","1","931.012.002.000","Closet","","Cabinets","0","CL-AS","7.630","CL-AS-24x16-ANT","Not Accessible","CL-AS-24x16-ANT","24.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","609.600","","0.000","","406.400","","","2010-06-18 12:40:18","","2010-06-21 13:21:01","11.97","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (24x20), Antique White","SKU-100425","1","931.013.002.000","Closet","","Cabinets","0","CL-AS","9.530","CL-AS-24x20-ANT","Not Accessible","CL-AS-24x20-ANT","24.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","609.600","","0.000","","508.000","","","2010-06-18 12:40:18","","2010-06-21 13:21:02","15.06","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (24x24), Antique White","SKU-100426","1","931.014.002.000","Closet","","Cabinets","0","CL-AS","11.440","CL-AS-24x24-ANT","Not Accessible","CL-AS-24x24-ANT","24.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","609.600","","0.000","","609.600","","","2010-06-18 12:40:19","","2010-06-21 13:21:02","15.88","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (30x12), Antique White","SKU-100427","1","931.020.002.000","Closet","","Cabinets","0","CL-AS","7.150","CL-AS-30x12-ANT","Not Accessible","CL-AS-30x12-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","762.000","","0.000","","304.800","","","2010-06-18 12:40:19","","2010-06-21 13:21:02","11.81","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (30x14), Antique White","SKU-100428","1","931.021.002.000","Closet","","Cabinets","0","CL-AS","8.340","CL-AS-30x14-ANT","Not Accessible","CL-AS-30x14-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","762.000","","0.000","","355.600","","","2010-06-18 12:40:19","","2010-06-21 13:21:03","14.22","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (30x16), Antique White","SKU-100429","1","931.022.002.000","Closet","","Cabinets","0","CL-AS","9.530","CL-AS-30x16-ANT","Not Accessible","CL-AS-30x16-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","762.000","","0.000","","406.400","","","2010-06-18 12:40:20","","2010-06-21 13:21:03","14.96","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (30x20), Antique White","SKU-100430","1","931.023.002.000","Closet","","Cabinets","0","CL-AS","11.920","CL-AS-30x20-ANT","Not Accessible","CL-AS-30x20-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","762.000","","0.000","","508.000","","","2010-06-18 12:40:20","","2010-06-21 13:21:04","18.82","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (30x24), Antique White","SKU-100431","1","931.024.002.000","Closet","","Cabinets","0","CL-AS","14.300","CL-AS-30x24-ANT","Not Accessible","CL-AS-30x24-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","762.000","","0.000","","609.600","","","2010-06-18 12:40:21","","2010-06-21 13:21:04","19.86","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (36x12), Antique White","SKU-100432","1","931.030.002.000","Closet","","Cabinets","0","CL-AS","8.580","CL-AS-36x12-ANT","Not Accessible","CL-AS-36x12-ANT","36.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","914.400","","0.000","","304.800","","","2010-06-18 12:40:23","","2010-06-21 13:21:04","14.18","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (36x14), Antique White","SKU-100433","1","931.031.002.000","Closet","","Cabinets","0","CL-AS","10.010","CL-AS-36x14-ANT","Not Accessible","CL-AS-36x14-ANT","36.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","914.400","","0.000","","355.600","","","2010-06-18 12:40:24","","2010-06-21 13:21:04","17.07","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (36x16), Antique White","SKU-100434","1","931.032.002.000","Closet","","Cabinets","0","CL-AS","11.440","CL-AS-36x16-ANT","Not Accessible","CL-AS-36x16-ANT","36.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","914.400","","0.000","","406.400","","","2010-06-18 12:40:24","","2010-06-21 13:21:05","17.95","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (36x20), Antique White","SKU-100435","1","931.033.002.000","Closet","","Cabinets","0","CL-AS","14.300","CL-AS-36x20-ANT","Not Accessible","CL-AS-36x20-ANT","36.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","914.400","","0.000","","508.000","","","2010-06-18 12:40:24","","2010-06-21 13:21:05","22.58","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (36x24), Antique White","SKU-100436","1","931.034.002.000","Closet","","Cabinets","0","CL-AS","17.160","CL-AS-36x24-ANT","Not Accessible","CL-AS-36x24-ANT","36.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","914.400","","0.000","","609.600","","","2010-06-18 12:40:25","","2010-06-21 13:21:06","23.83","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (42x12), Antique White","SKU-100437","1","931.040.002.000","Closet","","Cabinets","0","CL-AS","10.010","CL-AS-42x12-ANT","Not Accessible","CL-AS-42x12-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","304.800","","","2010-06-18 12:40:25","","2010-06-21 13:21:06","16.53","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (42x14), Antique White","SKU-100438","1","931.041.002.000","Closet","","Cabinets","0","CL-AS","11.680","CL-AS-42x14-ANT","Not Accessible","CL-AS-42x14-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","355.600","","","2010-06-18 12:40:25","","2010-06-21 13:21:07","19.91","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (42x16), Antique White","SKU-100439","1","931.042.002.000","Closet","","Cabinets","0","CL-AS","13.350","CL-AS-42x16-ANT","Not Accessible","CL-AS-42x16-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","406.400","","","2010-06-18 12:40:26","","2010-06-21 13:21:08","20.94","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (42x20), Antique White","SKU-100440","1","931.043.002.000","Closet","","Cabinets","0","CL-AS","16.680","CL-AS-42x20-ANT","Not Accessible","CL-AS-42x20-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","508.000","","","2010-06-18 12:40:26","","2010-06-21 13:21:09","26.33","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (42x24), Antique White","SKU-100441","1","931.044.002.000","Closet","","Cabinets","0","CL-AS","20.020","CL-AS-42x24-ANT","Not Accessible","CL-AS-42x24-ANT","42.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","1066.800","","0.000","","609.600","","","2010-06-18 12:40:26","","2010-06-21 13:21:09","27.72","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (12x12), Antique White","SKU-100442","1","931.920.002.000","Closet","","Cabinets","0","CL-AS","2.860","CL-AS-12x12-ANT","Not Accessible","CL-AS-12x12-ANT","12.000","3/4_AQ_WHITE-2S","0.750","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","304.800","","0.000","","304.800","","","2010-06-18 12:40:27","","2010-06-21 13:21:10","4.73","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (12x14), Antique White","SKU-100443","1","931.921.002.000","Closet","","Cabinets","0","CL-AS","3.340","CL-AS-12x14-ANT","Not Accessible","CL-AS-12x14-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","304.800","","0.000","","355.600","","","2010-06-18 12:40:27","","2010-06-21 13:21:10","5.69","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (12x16), Antique White","SKU-100444","1","931.922.002.000","Closet","","Cabinets","0","CL-AS","3.810","CL-AS-12x16-ANT","Not Accessible","CL-AS-12x16-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","304.800","","0.000","","406.400","","","2010-06-18 12:40:27","","2010-06-21 13:21:10","5.98","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (12x20), Antique White","SKU-100445","1","931.923.002.000","Closet","","Cabinets","0","CL-AS","4.770","CL-AS-12x20-ANT","Not Accessible","CL-AS-12x20-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","304.800","","0.000","","508.000","","","2010-06-18 12:40:28","","2010-06-21 13:21:10","7.52","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (12x24), Antique White","SKU-100446","1","931.924.002.000","Closet","","Cabinets","0","CL-AS","5.720","CL-AS-12x24-ANT","Not Accessible","CL-AS-12x24-ANT","12.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","304.800","","0.000","","609.600","","","2010-06-18 12:40:28","","2010-06-21 13:21:11","7.94","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (18x12), Antique White","SKU-100447","1","931.980.002.000","Closet","","Cabinets","0","CL-AS","4.290","CL-AS-18x12-ANT","Not Accessible","CL-AS-18x12-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","457.200","","0.000","","304.800","","","2010-06-18 12:40:28","","2010-06-21 13:21:11","7.10","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (18x14), Antique White","SKU-100448","1","931.981.002.000","Closet","","Cabinets","0","CL-AS","5.010","CL-AS-18x14-ANT","Not Accessible","CL-AS-18x14-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","457.200","","0.000","","355.600","","","2010-06-18 12:40:29","","2010-06-21 13:21:11","8.54","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (18x16), Antique White","SKU-100449","1","931.982.002.000","Closet","","Cabinets","0","CL-AS","5.720","CL-AS-18x16-ANT","Not Accessible","CL-AS-18x16-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","457.200","","0.000","","406.400","","","2010-06-18 12:40:29","","2010-06-21 13:21:12","8.98","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (18x20), Antique White","SKU-100450","1","931.983.002.000","Closet","","Cabinets","0","CL-AS","7.150","CL-AS-18x20-ANT","Not Accessible","CL-AS-18x20-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","20.000","3/4_ANTIQUE_PVC","457.200","","0.000","","508.000","","","2010-06-18 12:40:29","","2010-06-21 13:21:12","11.30","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Adjustable Shelf, (18x24), Antique White","SKU-100451","1","931.984.002.000","Closet","","Cabinets","0","CL-AS","8.580","CL-AS-18x24-ANT","Not Accessible","CL-AS-18x24-ANT","18.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","24.000","3/4_ANTIQUE_PVC","457.200","","0.000","","609.600","","","2010-06-18 12:40:30","","2010-06-21 13:21:14","11.91","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Corner Cam Shelf (30x12), Antique White","SKU-100452","1","932.020.002.000","Closet","","Cabinets","0","CL-CCS","7.150","CL-CCS-30x12-ANT","Not Accessible","CL-CCS-30x12-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","762.000","","0.000","","304.800","","","2010-06-18 12:40:30","","2010-06-21 13:21:14","90.75","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Corner Cam Shelf (30x14), Antique White","SKU-100453","1","932.021.002.000","Closet","","Cabinets","0","CL-CCS","8.340","CL-CCS-30x14-ANT","Not Accessible","CL-CCS-30x14-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","762.000","","0.000","","355.600","","","2010-06-18 12:40:30","","2010-06-21 13:21:15","90.75","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Corner Cam Shelf (30x16), Antique White","SKU-100454","1","932.022.002.000","Closet","","Cabinets","0","CL-CCS","9.530","CL-CCS-30x16-ANT","Not Accessible","CL-CCS-30x16-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","762.000","","0.000","","406.400","","","2010-06-18 12:40:31","","2010-06-21 13:21:15","90.75","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Corner Adjustable Shelf (30x12), Antique White","SKU-100455","1","933.020.002.000","Closet","","Cabinets","0","CL-CAS","7.150","CL-CAS-30x12-ANT","Not Accessible","CL-CAS-30x12-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","762.000","","0.000","","304.800","","","2010-06-18 12:40:31","","2010-06-21 13:21:15","85.25","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Corner Adjustable Shelf (30x14), Antique White","SKU-100456","1","933.021.002.000","Closet","","Cabinets","0","CL-CAS","8.340","CL-CAS-30x14-ANT","Not Accessible","CL-CAS-30x14-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","14.000","3/4_ANTIQUE_PVC","762.000","","0.000","","355.600","","","2010-06-18 12:40:31","","2010-06-21 13:21:16","85.25","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Corner Adjustable Shelf (30x16), Antique White","SKU-100457","1","933.022.002.000","Closet","","Cabinets","0","CL-CAS","9.530","CL-CAS-30x16-ANT","Not Accessible","CL-CAS-30x16-ANT","30.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","16.000","3/4_ANTIQUE_PVC","762.000","","0.000","","406.400","","","2010-06-18 12:40:32","","2010-06-21 13:21:16","85.25","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
"Top Shelf (96x12), Antique White","SKU-100458","1","934.090.002.000","Closet","","Cabinets","0","CL-TOP","22.880","CL-TOP-96x12-ANT","Not Accessible","CL-TOP-96x12-ANT","96.000","3/4_AQ_WHITE-2S","0.000","ANTIQUE WHITE","12.000","3/4_ANTIQUE_PVC","2438.400","","0.000","","304.800","","","2010-06-18 12:40:32","","2010-06-21 13:21:16","4.01","","Inventory Part","1.00","Each","0","0.000","0","erichunt","",""
